baseYmd,areaCd,areaNm,signguCd,signguNm,tAtsNm,cnctrRate
20250314,11,서울특별시,11230,동대문구,용두동 쭈꾸미골목,69.65
20250315,11,서울특별시,11230,동대문구,용두동 쭈꾸미골목,80.55
20250316,11,서울특별시,11230,동대문구,용두동 쭈꾸미골목,70.75
20250317,11,서울특별시,11230,동대문구,용두동 쭈꾸미골목,73.16
20250318,11,서울특별시,11230,동대문구,용두동 쭈꾸미골목,73.16
20250319,11,서울특별시,11230,동대문구,용두동 쭈꾸미골목,73.16
20250320,11,서울특별시,11230,동대문구,용두동 쭈꾸미골목,73.16
20250321,11,서울특별시,11230,동대문구,용두동 쭈꾸미골목,65.47
20250322,11,서울특별시,11230,동대문구,용두동 쭈꾸미골목,66.7
20250323,11,서울특별시,11230,동대문구,용두동 쭈꾸미골목,61.45
20250324,11,서울특별시,11230,동대문구,용두동 쭈꾸미골목,84.72
20250325,11,서울특별시,11230,동대문구,용두동 쭈꾸미골목,84.72
20250326,11,서울특별시,11230,동대문구,용두동 쭈꾸미골목,84.72
20250327,11,서울특별시,11230,동대문구,용두동 쭈꾸미골목,84.72
20250328,11,서울특별시,11230,동대문구,용두동 쭈꾸미골목,73.16
20250329,11,서울특별시,11230,동대문구,용두동 쭈꾸미골목,61.91
20250330,11,서울특별시,11230,동대문구,용두동 쭈꾸미골목,69.76
20250331,11,서울특별시,11230,동대문구,용두동 쭈꾸미골목,87.31
20250401,11,서울특별시,11230,동대문구,용두동 쭈꾸미골목,87.31
20250402,11,서울특별시,11230,동대문구,용두동 쭈꾸미골목,86.84
20250403,11,서울특별시,11230,동대문구,용두동 쭈꾸미골목,87.31
20250404,11,서울특별시,11230,동대문구,용두동 쭈꾸미골목,84.72
20250405,11,서울특별시,11230,동대문구,용두동 쭈꾸미골목,71.13
20250406,11,서울특별시,11230,동대문구,용두동 쭈꾸미골목,69.65
20250407,11,서울특별시,11230,동대문구,용두동 쭈꾸미골목,86.84
20250408,11,서울특별시,11230,동대문구,용두동 쭈꾸미골목,86.84
20250409,11,서울특별시,11230,동대문구,용두동 쭈꾸미골목,87.22
20250410,11,서울특별시,11230,동대문구,용두동 쭈꾸미골목,86.84
20250411,11,서울특별시,11230,동대문구,용두동 쭈꾸미골목,87.31
20250313,11,서울특별시,11230,동대문구,이경시장,75.81
20250314,11,서울특별시,11230,동대문구,이경시장,88.88
20250315,11,서울특별시,11230,동대문구,이경시장,87.31
20250316,11,서울특별시,11230,동대문구,이경시장,88.88
20250317,11,서울특별시,11230,동대문구,이경시장,75.81
20250318,11,서울특별시,11230,동대문구,이경시장,75.81
20250319,11,서울특별시,11230,동대문구,이경시장,75.81
20250320,11,서울특별시,11230,동대문구,이경시장,75.81
20250321,11,서울특별시,11230,동대문구,이경시장,88.98
20250322,11,서울특별시,11230,동대문구,이경시장,86.99
20250323,11,서울특별시,11230,동대문구,이경시장,88.88
20250324,11,서울특별시,11230,동대문구,이경시장,75.21
20250325,11,서울특별시,11230,동대문구,이경시장,75.21
20250326,11,서울특별시,11230,동대문구,이경시장,75.21
20250327,11,서울특별시,11230,동대문구,이경시장,75.21
20250328,11,서울특별시,11230,동대문구,이경시장,75.81
20250329,11,서울특별시,11230,동대문구,이경시장,88.88
20250330,11,서울특별시,11230,동대문구,이경시장,88.88
20250331,11,서울특별시,11230,동대문구,이경시장,75.42
20250401,11,서울특별시,11230,동대문구,이경시장,75.42
20250402,11,서울특별시,11230,동대문구,이경시장,75.42
20250403,11,서울특별시,11230,동대문구,이경시장,75.42
20250404,11,서울특별시,11230,동대문구,이경시장,75.21
20250405,11,서울특별시,11230,동대문구,이경시장,88.88
20250406,11,서울특별시,11230,동대문구,이경시장,88.88
20250407,11,서울특별시,11230,동대문구,이경시장,75.42
20250408,11,서울특별시,11230,동대문구,이경시장,75.42
20250409,11,서울특별시,11230,동대문구,이경시장,86.11
20250410,11,서울특별시,11230,동대문구,이경시장,75.42
20250411,11,서울특별시,11230,동대문구,이경시장,75.42
20250313,11,서울특별시,11230,동대문구,장안근린공원,66.8
20250314,11,서울특별시,11230,동대문구,장안근린공원,72.65
20250315,11,서울특별시,11230,동대문구,장안근린공원,69.37
20250316,11,서울특별시,11230,동대문구,장안근린공원,65.47
20250317,11,서울특별시,11230,동대문구,장안근린공원,75.18
20250318,11,서울특별시,11230,동대문구,장안근린공원,75.18
20250319,11,서울특별시,11230,동대문구,장안근린공원,75.18
20250320,11,서울특별시,11230,동대문구,장안근린공원,75.18
20250321,11,서울특별시,11230,동대문구,장안근린공원,72.06
20250322,11,서울특별시,11230,동대문구,장안근린공원,57.23
20250313,11,서울특별시,11260,중랑구,극락사(서울),71.02
20250314,11,서울특별시,11260,중랑구,극락사(서울),71.02
20250315,11,서울특별시,11260,중랑구,극락사(서울),91.6
20250316,11,서울특별시,11260,중랑구,극락사(서울),91.39
20250317,11,서울특별시,11260,중랑구,극락사(서울),71.15
20250318,11,서울특별시,11260,중랑구,극락사(서울),71.09
20250319,11,서울특별시,11260,중랑구,극락사(서울),71.32
20250320,11,서울특별시,11260,중랑구,극락사(서울),71.09
20250321,11,서울특별시,11260,중랑구,극락사(서울),71.6
20250322,11,서울특별시,11260,중랑구,극락사(서울),85.92
20250323,11,서울특별시,11260,중랑구,극락사(서울),89.08
20250324,11,서울특별시,11260,중랑구,극락사(서울),71.02
20250325,11,서울특별시,11260,중랑구,극락사(서울),71.36
20250326,11,서울특별시,11260,중랑구,극락사(서울),71.09
20250327,11,서울특별시,11260,중랑구,극락사(서울),71.27
20250328,11,서울특별시,11260,중랑구,극락사(서울),71.25
20250329,11,서울특별시,11260,중랑구,극락사(서울),83.09
20250330,11,서울특별시,11260,중랑구,극락사(서울),79.44
20250331,11,서울특별시,11260,중랑구,극락사(서울),71.32
20250401,11,서울특별시,11260,중랑구,극락사(서울),71.6
20250402,11,서울특별시,11260,중랑구,극락사(서울),71.2
20250403,11,서울특별시,11260,중랑구,극락사(서울),71.6
20250404,11,서울특별시,11260,중랑구,극락사(서울),71.35
20250405,11,서울특별시,11260,중랑구,극락사(서울),79.44
20250406,11,서울특별시,11260,중랑구,극락사(서울),79.44
20250407,11,서울특별시,11260,중랑구,극락사(서울),71.6
20250408,11,서울특별시,11260,중랑구,극락사(서울),71.25
20250409,11,서울특별시,11260,중랑구,극락사(서울),71.25
20250410,11,서울특별시,11260,중랑구,극락사(서울),71.35
20250411,11,서울특별시,11260,중랑구,극락사(서울),70.04
20250313,11,서울특별시,11260,중랑구,망우산(서울),90.09
20250314,11,서울특별시,11260,중랑구,망우산(서울),90.09
20250315,11,서울특별시,11260,중랑구,망우산(서울),93.3
20250316,11,서울특별시,11260,중랑구,망우산(서울),93.36
20250317,11,서울특별시,11260,중랑구,망우산(서울),93.63
20250318,11,서울특별시,11260,중랑구,망우산(서울),87.54
20250319,11,서울특별시,11260,중랑구,망우산(서울),87.54
20250320,11,서울특별시,11260,중랑구,망우산(서울),87.54
20250321,11,서울특별시,11260,중랑구,망우산(서울),95.59
20250322,11,서울특별시,11260,중랑구,망우산(서울),95.26
20250323,11,서울특별시,11260,중랑구,망우산(서울),90.4
20250324,11,서울특별시,11260,중랑구,망우산(서울),90.09
20250325,11,서울특별시,11260,중랑구,망우산(서울),87.78
20250326,11,서울특별시,11260,중랑구,망우산(서울),86.67
20250327,11,서울특별시,11260,중랑구,망우산(서울),87.18
20250328,11,서울특별시,11260,중랑구,망우산(서울),93.47
20250329,11,서울특별시,11260,중랑구,망우산(서울),88.88
20250330,11,서울특별시,11260,중랑구,망우산(서울),89.55
20250331,11,서울특별시,11260,중랑구,망우산(서울),87.54
20250401,11,서울특별시,11260,중랑구,망우산(서울),90.23
20250402,11,서울특별시,11260,중랑구,망우산(서울),87.25
20250403,11,서울특별시,11260,중랑구,망우산(서울),90.1
20250404,11,서울특별시,11260,중랑구,망우산(서울),92.81
20250405,11,서울특별시,11260,중랑구,망우산(서울),90.37
20250406,11,서울특별시,11260,중랑구,망우산(서울),89.55
20250407,11,서울특별시,11260,중랑구,망우산(서울),95.59
20250408,11,서울특별시,11260,중랑구,망우산(서울),93.47
20250409,11,서울특별시,11260,중랑구,망우산(서울),93.47
20250410,11,서울특별시,11260,중랑구,망우산(서울),94.93
20250411,11,서울특별시,11260,중랑구,망우산(서울),91.18
20250313,11,서울특별시,11260,중랑구,면목시장,57.57
20250314,11,서울특별시,11260,중랑구,면목시장,57.57
20250315,11,서울특별시,11260,중랑구,면목시장,64.93
20250316,11,서울특별시,11260,중랑구,면목시장,66.36
20250317,11,서울특별시,11260,중랑구,면목시장,57.54
20250318,11,서울특별시,11260,중랑구,면목시장,49.2
20250319,11,서울특별시,11260,중랑구,면목시장,49.2
20250320,11,서울특별시,11260,중랑구,면목시장,49.2
20250321,11,서울특별시,11260,중랑구,면목시장,52.3
20250322,11,서울특별시,11260,중랑구,면목시장,77.25
20250323,11,서울특별시,11260,중랑구,면목시장,77.28
20250324,11,서울특별시,11260,중랑구,면목시장,57.57
20250325,11,서울특별시,11260,중랑구,면목시장,52.52
20250326,11,서울특별시,11260,중랑구,면목시장,49.22
20250327,11,서울특별시,11260,중랑구,면목시장,51.89
20250328,11,서울특별시,11260,중랑구,면목시장,52.25
20250329,11,서울특별시,11260,중랑구,면목시장,77.04
20250330,11,서울특별시,11260,중랑구,면목시장,77.06
20250331,11,서울특별시,11260,중랑구,면목시장,49.2
20250401,11,서울특별시,11260,중랑구,면목시장,52.5
20250402,11,서울특별시,11260,중랑구,면목시장,52.44
20250403,11,서울특별시,11260,중랑구,면목시장,52.5
20250404,11,서울특별시,11260,중랑구,면목시장,64.11
20250405,11,서울특별시,11260,중랑구,면목시장,80.78
20250406,11,서울특별시,11260,중랑구,면목시장,77.06
